Arr_rate number Arr_Time  arr_TS  is_acc  is_USST src  dest  dur  rate  ARopt  selectedOp  pathLen  path
0.000277778 3600000 657222 10953 1 2 10 15 2 10 11024,12192 71 5 10-11-8-14-12-15
0.000277778 3600000 658030 10967 1 2 6 16 8 10 11625,12219 658 6 6-3-7-8-14-17-16
0.000277778 3600000 658645 10977 1 2 18 13 2 10 11158,11300 181 5 18-19-17-16-15-13
0.000277778 3600000 659565 10992 1 2 16 18 2 10 11902,11978 910 3 16-17-19-18
0.000277778 3600000 660395 11006 1 1 9 11 60 1 11796,11884,12358 0 2 9-10-11
0.000277778 3600000 661850 11030 1 1 18 11 60 1 11380,12047,12339 0 5 18-19-17-14-8-11
0.000277778 3600000 662752 11045 1 2 15 1 4 10 12169,12236 1124 5 15-12-14-8-7-1
0.000277778 3600000 666232 11103 1 1 2 11 60 1 11648,12164,12362 0 3 2-4-10-11
0.000277778 3600000 674962 11249 1 2 9 15 5 10 12630,12672 1381 5 9-7-8-14-12-15
0.000277778 3600000 675249 11254 1 2 11 4 22 10 11581,12188 327 2 11-10-4
0.000277778 3600000 686192 11436 1 2 5 2 40 10 11826,11897 390 2 5-4-2
0.000277778 3600000 693391 11556 1 2 6 18 22 10 12049,12134 493 4 6-4-10-11-18
0.000277778 3600000 694349 11572 1 2 1 10 3 10 11772,12315 200 3 1-7-9-10
0.000277778 3600000 697229 11620 1 1 10 17 60 1 11905,12727,12993 0 4 10-11-18-19-17
0.000277778 3600000 698542 11642 1 2 18 1 51 10 12302,12798 660 4 18-11-8-7-1
0.000277778 3600000 699283 11654 1 2 8 1 2 10 12643,12952 989 2 8-7-1
0.000277778 3600000 700423 11673 1 1 9 3 60 1 11711,11968,12459 0 2 9-7-3
0.000277778 3600000 703611 11726 1 2 6 2 4 10 12017,12028 291 2 6-4-2
0.000277778 3600000 708261 11804 1 2 1 5 27 10 12367,12994 563 3 1-3-4-5
0.000277778 3600000 709581 11826 1 2 2 7 15 10 12471,12741 645 1 2-7
0.000277778 3600000 711294 11854 1 1 17 18 60 1 12331,12688,12715 0 2 17-19-18
0.000277778 3600000 711974 11866 1 1 17 4 60 1 12190,12583,12991 0 5 17-19-18-11-10-4
0.000277778 3600000 713193 11886 1 2 9 7 3 10 12490,12722 604 1 9-7
0.000277778 3600000 713572 11892 1 2 11 14 2 10 12011,12716 119 2 11-8-14
0.000277778 3600000 714911 11915 1 1 8 12 60 1 11920,12431,13166 0 2 8-14-12
0.000277778 3600000 728708 12145 1 2 17 10 3 10 12959,13177 814 4 17-19-18-11-10
0.000277778 3600000 730405 12173 1 1 9 4 60 1 12628,12908,12937 0 2 9-10-4
0.000277778 3600000 734303 12238 1 1 12 6 60 1 13005,13191,13283 0 5 12-14-8-7-3-6
0.000277778 3600000 734603 12243 1 2 6 18 2 10 13261,13334 1018 4 6-4-10-11-18
0.000277778 3600000 736436 12273 1 2 14 11 11 10 12982,13489 709 2 14-8-11
0.000277778 3600000 737827 12297 1 1 14 11 60 1 12378,12579,12805 0 2 14-8-11
0.000277778 3600000 737994 12299 1 1 1 19 60 1 12412,13062,13478 0 5 1-7-8-14-17-19
0.000277778 3600000 744470 12407 1 1 18 7 60 1 12896,12977,13547 0 3 18-11-8-7
0.000277778 3600000 749669 12494 1 2 10 13 27 10 13714,13863 1220 5 10-11-8-14-12-13
0.000277778 3600000 754653 12577 1 2 6 18 2 10 13176,13873 599 4 6-4-10-11-18
0.000277778 3600000 755283 12588 1 2 7 17 12 10 13678,13941 1090 3 7-8-14-17
0.000277778 3600000 755752 12595 1 1 4 13 60 1 12812,13575,13860 0 6 4-10-11-8-14-12-13
0.000277778 3600000 759308 12655 1 2 14 16 2 10 13238,13747 583 2 14-17-16
0.000277778 3600000 760046 12667 1 1 12 18 60 1 13050,13718,13783 0 4 12-14-17-19-18
0.000277778 3600000 760092 12668 1 2 1 6 15 10 13307,13464 639 2 1-3-6
0.000277778 3600000 768078 12801 1 2 6 14 2 10 13006,14137 205 7 6-4-10-11-18-19-17-14
0.000277778 3600000 772330 12872 1 2 18 3 15 10 13280,13496 408 4 18-11-8-7-3
0.000277778 3600000 773857 12897 1 1 4 15 60 1 12973,13456,13485 1 6 4-10-11-8-14-12-15
0.000277778 3600000 773956 12899 1 2 17 10 33 10 13529,14014 630 4 17-19-18-11-10
0.000277778 3600000 777413 12956 1 1 11 8 60 1 13209,13696,14237 0 1 11-8
0.000277778 3600000 778079 12967 1 1 7 11 60 1 13509,13609,14292 0 2 7-8-11
0.000277778 3600000 781927 13032 0 2 15 2 2 10 13500,13509 -1 -1 
0.000277778 3600000 789389 13156 1 1 9 1 60 1 13232,14094,14226 0 2 9-7-1
0.000277778 3600000 790397 13173 1 1 19 16 60 1 13444,13512,14330 0 2 19-17-16
0.000277778 3600000 790568 13176 1 2 11 2 33 10 13285,13633 109 3 11-10-4-2
0.000277778 3600000 792623 13210 1 2 6 15 49 10 13430,13653 352 8 6-4-10-11-18-19-17-16-15
0.000277778 3600000 814329 13572 1 1 4 8 60 1 13747,14071,14930 0 3 4-10-11-8
0.000277778 3600000 822218 13703 1 2 11 6 3 10 15068,15099 1365 3 11-10-4-6
0.000277778 3600000 826095 13768 1 1 11 13 60 1 13910,14069,14223 0 4 11-8-14-12-13
0.000277778 3600000 828138 13802 1 1 2 1 60 1 14177,14548,14743 0 1 2-1
0.000277778 3600000 830127 13835 1 2 9 19 4 10 14524,14608 689 4 9-10-11-18-19
0.000277778 3600000 833131 13885 1 2 9 18 15 10 14242,14777 357 3 9-10-11-18
0.000277778 3600000 833998 13899 1 1 10 8 60 1 14062,14302,14496 0 2 10-11-8
0.000277778 3600000 836540 13942 1 1 15 10 60 1 14427,14470,14796 0 5 15-12-14-8-11-10
0.000277778 3600000 837332 13955 1 1 14 5 60 1 14502,14578,14757 0 5 14-8-7-3-4-5
0.000277778 3600000 845352 14089 1 2 9 13 3 10 14107,15377 18 5 9-7-8-14-12-13
0.000277778 3600000 846221 14103 1 2 10 11 3 10 14459,14917 384 1 10-11
0.000277778 3600000 846581 14109 1 1 3 4 60 1 14880,15095,15163 0 1 3-4
0.000277778 3600000 846827 14113 1 2 1 13 6 10 14928,15375 815 5 1-7-8-14-12-13
0.000277778 3600000 852590 14209 1 1 11 2 60 1 14628,14808,14810 0 3 11-8-7-2
0.000277778 3600000 853611 14226 1 2 16 18 2 10 14287,15251 61 3 16-17-19-18
0.000277778 3600000 857853 14297 1 1 11 16 60 1 14915,14925,15363 2 4 11-8-14-17-16
0.000277778 3600000 865760 14429 1 1 18 2 60 1 14876,15031,15357 0 4 18-11-10-4-2
0.000277778 3600000 877737 14628 1 1 7 18 60 1 14737,14829,15714 0 3 7-8-11-18
0.000277778 3600000 882995 14716 1 2 3 9 2 10 15491,15538 775 2 3-7-9
0.000277778 3600000 889483 14824 1 1 15 12 60 1 15187,15286,15868 0 1 15-12
0.000277778 3600000 892154 14869 1 2 16 6 47 10 14927,15471 65 6 16-17-14-8-7-3-6
0.000277778 3600000 894087 14901 1 2 1 9 22 10 15371,15963 470 2 1-7-9
0.000277778 3600000 897730 14962 1 2 5 9 56 10 15830,16125 868 3 5-4-10-9
0.000277778 3600000 897746 14962 1 1 9 2 60 1 15110,15346,15568 0 2 9-7-2
0.000277778 3600000 907875 15131 1 2 10 6 13 10 15705,15777 574 2 10-4-6
0.000277778 3600000 910635 15177 1 1 11 15 60 1 15449,16008,16454 0 4 11-8-14-12-15
0.000277778 3600000 911610 15193 1 1 18 10 60 1 15723,15991,16560 0 2 18-11-10
0.000277778 3600000 912765 15212 1 2 13 6 42 10 15706,16333 494 6 13-12-14-8-7-3-6
0.000277778 3600000 913571 15226 1 2 16 10 5 10 15293,15750 67 5 16-17-19-18-11-10
0.000277778 3600000 914063 15234 1 1 8 11 60 1 15328,15821,16157 0 1 8-11
0.000277778 3600000 916573 15276 1 1 4 1 60 1 15671,16276,16523 0 2 4-3-1
0.000277778 3600000 917974 15299 1 1 7 2 60 1 15353,15651,16183 0 1 7-2
0.000277778 3600000 925262 15421 1 2 5 1 54 10 15644,15977 223 3 5-4-2-1
0.000277778 3600000 929760 15496 1 1 10 4 60 1 16023,16097,16115 0 1 10-4
0.000277778 3600000 935066 15584 1 2 11 17 8 10 15951,16505 367 3 11-18-19-17
0.000277778 3600000 938859 15647 1 1 7 8 60 1 16283,16372,16588 0 1 7-8
0.000277778 3600000 943322 15722 1 1 19 10 60 1 15929,16616,16698 1 5 19-17-14-8-11-10
0.000277778 3600000 944719 15745 1 2 13 3 8 10 16365,16740 620 5 13-12-14-8-7-3
0.000277778 3600000 949999 15833 1 1 6 13 60 1 16144,16246,17168 0 6 6-3-7-8-14-12-13
0.000277778 3600000 952952 15882 1 2 16 4 53 10 16020,16603 138 6 16-17-14-8-7-3-4
0.000277778 3600000 952973 15882 1 1 17 5 60 1 16079,16239,16844 0 6 17-14-8-11-10-4-5
0.000277778 3600000 954545 15909 1 1 3 2 60 1 16461,16595,16620 0 2 3-7-2
0.000277778 3600000 955064 15917 1 1 10 8 60 1 15969,16497,16783 0 2 10-11-8
0.000277778 3600000 957014 15950 1 1 2 15 60 1 16631,16977,17324 0 5 2-7-8-14-12-15
0.000277778 3600000 957277 15954 1 2 11 13 11 10 16264,16718 310 4 11-8-14-12-13
0.000277778 3600000 960287 16004 1 1 14 18 60 1 16395,16600,17250 0 3 14-17-19-18
0.000277778 3600000 963074 16051 1 1 11 14 60 1 16095,16219,17173 0 2 11-8-14
0.000277778 3600000 967795 16129 1 2 19 18 21 10 16363,17166 244 5 19-17-14-8-11-18
0.000277778 3600000 969369 16156 1 2 3 14 2 10 16589,17592 433 3 3-7-8-14
0.000277778 3600000 971145 16185 1 1 14 13 60 1 16451,16465,16789 0 2 14-12-13
0.000277778 3600000 971617 16193 1 1 6 11 60 1 16480,17033,17393 0 3 6-4-10-11
0.000277778 3600000 974391 16239 1 2 6 2 9 10 16484,16792 245 3 6-3-4-2
0.000277778 3600000 981375 16356 1 2 3 10 8 10 16569,17404 213 2 3-4-10
0.000277778 3600000 983599 16393 1 1 18 16 60 1 16495,16652,17354 0 5 18-11-8-14-17-16
0.000277778 3600000 986205 16436 1 1 1 7 60 1 16848,16950,17764 0 1 1-7
0.000277778 3600000 988451 16474 1 2 8 7 7 10 16580,17062 106 1 8-7
0.000277778 3600000 988969 16482 1 1 9 6 60 1 16593,16738,17572 0 3 9-10-4-6
0.000277778 3600000 990043 16500 1 1 12 3 60 1 17186,17369,17813 0 4 12-14-8-7-3
0.000277778 3600000 990048 16500 1 1 19 12 60 1 16750,17361,17550 0 3 19-17-14-12
0.000277778 3600000 992131 16535 1 1 9 11 60 1 16772,16851,17271 0 2 9-10-11
0.000277778 3600000 997102 16618 1 1 10 16 60 1 16818,17537,17953 0 5 10-11-8-14-17-16
0.000277778 3600000 1.00299e+06 16716 1 2 9 18 35 10 17362,17761 646 3 9-10-11-18
0.000277778 3600000 1.00896e+06 16816 1 1 3 13 60 1 17870,18126,18196 0 5 3-7-8-14-12-13
0.000277778 3600000 1.01146e+06 16857 1 1 1 11 60 1 17150,17321,17577 0 3 1-7-8-11
0.000277778 3600000 1.01201e+06 16866 1 1 9 5 60 1 16916,17579,18198 0 3 9-10-4-5
0.000277778 3600000 1.01748e+06 16957 1 1 7 8 60 1 17125,17452,18191 0 1 7-8
0.000277778 3600000 1.01764e+06 16960 1 1 8 12 60 1 17046,17470,18318 0 2 8-14-12
0.000277778 3600000 1.02335e+06 17055 1 2 7 1 23 10 17205,17938 150 2 7-2-1
0.000277778 3600000 1.02458e+06 17076 1 2 8 18 14 10 17589,18448 513 2 8-11-18
0.000277778 3600000 1.02498e+06 17082 1 1 10 18 60 1 17421,18064,18403 0 2 10-11-18
0.000277778 3600000 1.02681e+06 17113 1 2 8 17 47 10 17760,18406 647 2 8-14-17
0.000277778 3600000 1.03007e+06 17167 1 2 16 1 3 10 17220,18555 53 8 16-17-19-18-11-10-9-7-1
0.000277778 3600000 1.03058e+06 17176 1 2 9 2 3 10 17430,18561 254 2 9-7-2
0.000277778 3600000 1.03175e+06 17195 1 2 17 15 8 10 18086,18541 891 2 17-16-15
0.000277778 3600000 1.03218e+06 17202 1 1 13 5 60 1 17534,18011,18574 0 7 13-12-14-8-7-3-4-5
0.000277778 3600000 1.03501e+06 17250 1 2 4 15 4 10 17633,18328 383 6 4-10-11-8-14-12-15
0.000277778 3600000 1.03815e+06 17302 1 1 13 16 60 1 17688,17920,18553 0 2 13-15-16
0.000277778 3600000 1.03872e+06 17311 1 1 11 6 60 1 17541,18365,18488 0 3 11-10-4-6
0.000277778 3600000 1.04073e+06 17345 1 2 13 6 47 10 17440,18049 95 6 13-12-14-8-7-3-6
0.000277778 3600000 1.05081e+06 17513 1 2 4 12 17 10 17646,17649 133 5 4-10-11-8-14-12
0.000277778 3600000 1.05406e+06 17567 1 1 17 6 60 1 17916,18513,18534 0 5 17-14-8-7-3-6
0.000277778 3600000 1.0563e+06 17604 1 1 4 6 60 1 18186,18608,18929 0 1 4-6
0.000277778 3600000 1.06042e+06 17673 1 2 18 16 2 10 18844,18872 1171 3 18-19-17-16
0.000277778 3600000 1.0738e+06 17896 1 1 5 12 60 1 18049,18193,18793 0 6 5-4-10-11-8-14-12
0.000277778 3600000 1.07636e+06 17939 1 2 2 13 9 10 18504,18699 565 5 2-7-8-14-12-13
0.000277778 3600000 1.08369e+06 18061 1 2 6 16 2 10 18157,19318 96 6 6-3-7-8-14-17-16
0.000277778 3600000 1.08587e+06 18097 1 2 8 10 2 10 18139,18263 42 2 8-11-10
0.000277778 3600000 1.09321e+06 18220 1 1 10 4 60 1 19248,19329,19446 0 1 10-4
0.000277778 3600000 1.09637e+06 18272 1 2 8 19 9 10 18324,19377 52 3 8-14-17-19
0.000277778 3600000 1.09666e+06 18277 1 1 15 19 60 1 18546,18625,18819 0 3 15-16-17-19
0.000277778 3600000 1.10149e+06 18358 1 2 6 15 6 10 18847,18882 489 6 6-3-7-8-14-12-15
0.000277778 3600000 1.105e+06 18416 1 2 2 9 2 10 18788,19108 372 2 2-7-9
0.000277778 3600000 1.1065e+06 18441 1 1 1 18 60 1 18714,18917,19641 0 4 1-7-8-11-18
0.000277778 3600000 1.10733e+06 18455 1 2 18 15 2 10 19177,19506 722 4 18-19-17-16-15
0.000277778 3600000 1.11156e+06 18526 1 2 1 10 4 10 19215,19562 689 3 1-7-9-10
0.000277778 3600000 1.11324e+06 18554 1 1 8 1 60 1 18628,19059,19516 0 2 8-7-1
0.000277778 3600000 1.11859e+06 18643 1 2 6 4 12 10 18718,19931 75 1 6-4
0.000277778 3600000 1.11916e+06 18652 1 2 5 19 9 10 19226,19423 574 5 5-4-10-11-18-19
0.000277778 3600000 1.12121e+06 18686 1 2 7 3 55 10 18976,19524 290 1 7-3
0.000277778 3600000 1.1263e+06 18771 1 2 12 16 7 10 19330,19929 559 2 12-15-16
0.000277778 3600000 1.12888e+06 18814 1 2 12 7 9 10 19652,19654 838 3 12-14-8-7
0.000277778 3600000 1.12892e+06 18815 1 2 17 11 14 10 18920,19947 105 3 17-19-18-11
0.000277778 3600000 1.14138e+06 19022 1 2 5 17 26 10 19032,20394 10 6 5-4-10-11-18-19-17
0.000277778 3600000 1.14261e+06 19043 1 2 5 18 9 10 19807,20155 764 4 5-4-10-11-18
0.000277778 3600000 1.14328e+06 19054 1 1 6 14 60 1 19336,19979,20372 0 4 6-3-7-8-14
0.000277778 3600000 1.14638e+06 19106 1 1 9 13 60 1 19381,19926,20083 0 5 9-7-8-14-12-13
0.000277778 3600000 1.147e+06 19116 1 2 10 15 56 10 19120,19795 4 5 10-11-8-14-12-15
0.000277778 3600000 1.14822e+06 19136 1 1 4 18 60 1 19349,19392,19819 0 3 4-10-11-18
0.000277778 3600000 1.15009e+06 19168 1 1 6 4 60 1 20036,20128,20230 0 1 6-4
0.000277778 3600000 1.15638e+06 19273 1 2 10 15 17 10 19942,20517 669 5 10-11-8-14-12-15
0.000277778 3600000 1.15684e+06 19280 1 2 14 5 5 10 19746,20001 466 5 14-8-11-10-4-5
0.000277778 3600000 1.16117e+06 19352 1 1 2 3 60 1 19612,19896,20423 0 2 2-7-3
0.000277778 3600000 1.16543e+06 19423 1 2 7 16 10 10 20163,20642 740 4 7-8-14-17-16
0.000277778 3600000 1.1668e+06 19446 1 2 13 2 41 10 19930,19961 513 5 13-12-14-8-7-2
0.000277778 3600000 1.16937e+06 19489 1 1 14 9 60 1 20028,20341,20620 0 3 14-8-7-9
0.000277778 3600000 1.17523e+06 19587 1 1 8 14 60 1 19720,19892,20259 2 1 8-14
0.000277778 3600000 1.17783e+06 19630 1 2 17 19 18 10 19851,20804 221 1 17-19
0.000277778 3600000 1.1858e+06 19763 1 2 6 1 20 10 20130,20342 367 2 6-3-1
0.000277778 3600000 1.18806e+06 19800 1 1 9 2 60 1 19928,20831,20979 0 3 9-10-4-2
0.000277778 3600000 1.19838e+06 19973 1 1 1 10 60 1 20090,20896,21353 0 3 1-7-9-10
0.000277778 3600000 1.20215e+06 20035 1 2 14 5 22 10 20972,20993 937 5 14-8-11-10-4-5
0.000277778 3600000 1.20611e+06 20101 1 1 1 7 60 1 20425,20716,21480 0 1 1-7
0.000277778 3600000 1.20963e+06 20160 1 2 1 17 6 10 21221,21415 1061 4 1-7-8-14-17
0.000277778 3600000 1.21187e+06 20197 1 2 3 7 40 10 20344,20449 147 1 3-7
0.000277778 3600000 1.21229e+06 20204 1 1 8 12 60 1 21017,21185,21475 0 2 8-14-12
0.000277778 3600000 1.2141e+06 20235 1 2 13 14 2 10 20645,21448 410 2 13-12-14
0.000277778 3600000 1.21517e+06 20252 1 1 9 13 60 1 20726,21079,21194 0 5 9-7-8-14-12-13
0.000277778 3600000 1.22269e+06 20378 1 2 18 19 2 10 21453,21521 1075 1 18-19
0.000277778 3600000 1.22297e+06 20382 1 2 5 2 2 10 20766,21290 384 2 5-4-2
0.000277778 3600000 1.22299e+06 20383 1 2 9 3 17 10 20507,20836 124 2 9-7-3
0.000277778 3600000 1.22456e+06 20409 1 1 17 18 60 1 20836,21153,21625 0 2 17-19-18
0.000277778 3600000 1.22458e+06 20409 1 1 6 11 60 1 21215,21258,21656 0 3 6-4-10-11
0.000277778 3600000 1.22651e+06 20441 1 2 13 1 45 10 20520,21324 79 5 13-12-14-8-7-1
0.000277778 3600000 1.22657e+06 20442 1 2 3 8 7 10 20789,20915 347 2 3-7-8
0.000277778 3600000 1.24461e+06 20743 1 2 1 4 3 10 21432,21778 689 2 1-3-4
0.000277778 3600000 1.24761e+06 20793 1 1 6 11 60 1 21286,21600,22125 0 3 6-4-10-11
0.000277778 3600000 1.25568e+06 20928 1 2 4 7 7 10 21396,22200 468 2 4-3-7
0.000277778 3600000 1.26007e+06 21001 1 1 13 10 60 1 21184,21309,21573 1 5 13-12-14-8-11-10
0.000277778 3600000 1.26135e+06 21022 1 2 18 16 30 10 22124,22214 1102 5 18-11-8-14-17-16
0.000277778 3600000 1.26138e+06 21022 1 1 9 8 60 1 21293,22149,22163 0 2 9-7-8
0.000277778 3600000 1.26887e+06 21147 1 1 18 8 60 1 21713,22016,22409 0 2 18-11-8
0.000277778 3600000 1.28043e+06 21340 1 1 16 3 60 1 21454,21885,22588 0 5 16-17-14-8-7-3
0.000277778 3600000 1.28088e+06 21347 1 2 12 17 57 10 22622,22631 1275 2 12-14-17
0.000277778 3600000 1.28188e+06 21364 1 2 2 13 20 10 21440,22702 150 5 2-7-8-14-12-13
0.000277778 3600000 1.2876e+06 21460 1 1 14 1 60 1 22109,22396,22620 1 3 14-8-7-1
0.000277778 3600000 1.28886e+06 21481 1 2 10 9 4 10 21969,22042 488 1 10-9
0.000277778 3600000 1.28967e+06 21494 1 2 3 14 34 10 22056,22219 562 3 3-7-8-14
0.000277778 3600000 1.29049e+06 21508 1 2 16 11 56 10 21700,21759 192 7 16-17-14-8-7-9-10-11
0.000277778 3600000 1.29212e+06 21535 1 2 2 10 4 10 22366,22448 831 2 2-4-10
0.000277778 3600000 1.29594e+06 21598 1 1 8 15 60 1 21877,22201,22703 0 3 8-14-12-15
0.000277778 3600000 1.30021e+06 21670 1 1 3 17 60 1 22210,22561,22868 0 4 3-7-8-14-17
0.000277778 3600000 1.30063e+06 21677 1 2 14 2 9 10 21991,22483 314 3 14-8-7-2
0.000277778 3600000 1.30374e+06 21729 1 1 10 11 60 1 22127,22475,22890 0 1 10-11
0.000277778 3600000 1.30707e+06 21784 1 2 15 2 8 10 22410,22969 663 8 15-16-17-19-18-11-10-4-2
0.000277778 3600000 1.30963e+06 21827 1 2 16 11 35 10 22481,22915 654 4 16-17-14-8-11
0.000277778 3600000 1.31e+06 21833 1 2 19 13 3 10 22643,22998 810 4 19-17-16-15-13
0.000277778 3600000 1.31158e+06 21859 1 1 11 14 60 1 22091,22454,22573 2 2 11-8-14
0.000277778 3600000 1.31581e+06 21930 1 2 14 1 26 10 23174,23301 1244 3 14-8-7-1
0.000277778 3600000 1.32243e+06 22040 1 2 3 6 43 10 22970,23383 930 1 3-6
0.000277778 3600000 1.32362e+06 22060 1 2 15 7 6 10 22830,23174 770 4 15-12-14-8-7
0.000277778 3600000 1.32582e+06 22097 1 1 5 18 60 1 23087,23152,23234 0 4 5-4-10-11-18
0.000277778 3600000 1.32965e+06 22160 1 2 2 8 2 10 22709,23163 549 2 2-7-8
0.000277778 3600000 1.33029e+06 22171 1 2 4 16 6 10 22940,23358 769 6 4-10-11-18-19-17-16
0.000277778 3600000 1.33522e+06 22253 1 2 18 2 3 10 23022,23445 769 4 18-11-8-7-2
0.000277778 3600000 1.33748e+06 22291 1 1 10 1 60 1 22363,22795,23024 0 3 10-9-7-1
0.000277778 3600000 1.34072e+06 22345 1 2 12 10 6 10 22757,23478 412 4 12-14-8-11-10
0.000277778 3600000 1.3436e+06 22393 1 1 6 15 60 1 22929,23102,23203 0 7 6-4-3-7-8-14-12-15
0.000277778 3600000 1.35088e+06 22514 1 1 9 18 60 1 22682,22941,23249 0 3 9-10-11-18
0.000277778 3600000 1.35221e+06 22536 1 1 10 19 60 1 22703,22882,23720 2 3 10-11-18-19
0.000277778 3600000 1.35799e+06 22633 1 2 1 12 6 10 23018,23453 385 9 1-7-9-10-11-18-19-17-14-12
0.000277778 3600000 1.35918e+06 22652 1 1 5 15 60 1 22813,22829,22889 0 8 5-4-10-11-18-19-17-16-15
0.000277778 3600000 1.37199e+06 22866 1 1 10 15 60 1 22906,23555,23791 0 6 10-9-7-8-14-12-15
0.000277778 3600000 1.37734e+06 22955 1 2 12 18 3 10 23585,23783 630 4 12-14-8-11-18
0.000277778 3600000 1.38613e+06 23102 1 1 17 8 60 1 23343,23699,23743 0 2 17-14-8
0.000277778 3600000 1.39726e+06 23287 1 2 10 5 2 10 23593,24724 306 2 10-4-5
0.000277778 3600000 1.40133e+06 23355 1 1 16 7 60 1 23891,24581,24699 0 4 16-17-14-8-7
0.000277778 3600000 1.40492e+06 23415 1 2 4 2 10 10 24337,24710 922 1 4-2
0.000277778 3600000 1.40665e+06 23444 1 2 2 13 19 10 23782,24163 338 5 2-7-8-14-12-13
0.000277778 3600000 1.41064e+06 23510 1 1 17 16 60 1 23659,24554,24879 0 1 17-16
0.000277778 3600000 1.41555e+06 23592 1 2 7 2 23 10 24239,24643 647 1 7-2
0.000277778 3600000 1.41928e+06 23654 1 2 2 9 6 10 24074,24913 420 2 2-7-9
0.000277778 3600000 1.4199e+06 23664 1 1 17 15 60 1 24045,24287,24501 0 2 17-16-15
0.000277778 3600000 1.4201e+06 23668 1 1 7 3 60 1 24211,24344,24360 0 1 7-3
0.000277778 3600000 1.42057e+06 23676 1 1 17 15 60 1 24737,24762,24994 0 2 17-16-15
0.000277778 3600000 1.4309e+06 23848 1 1 6 13 60 1 24080,24468,25039 0 6 6-3-7-8-14-12-13
0.000277778 3600000 1.43549e+06 23924 1 1 17 9 60 1 24332,24963,25278 0 4 17-14-8-7-9
0.000277778 3600000 1.43931e+06 23988 1 1 13 15 60 1 24268,24456,24898 0 1 13-15
0.000277778 3600000 1.45144e+06 24190 1 2 9 4 3 10 25103,25309 913 2 9-10-4
0.000277778 3600000 1.45397e+06 24232 1 2 9 15 3 10 24250,24847 18 5 9-7-8-14-12-15
0.000277778 3600000 1.46212e+06 24368 1 1 15 2 60 1 24447,25352,25657 0 5 15-12-14-8-7-2
0.000277778 3600000 1.46985e+06 24497 1 1 2 3 60 1 24898,25099,25438 0 2 2-7-3
0.000277778 3600000 1.47003e+06 24500 1 2 2 7 23 10 24608,24627 108 1 2-7
0.000277778 3600000 1.47062e+06 24510 1 1 3 19 60 1 25349,25362,25581 0 5 3-4-10-11-18-19
0.000277778 3600000 1.4724e+06 24540 1 2 14 17 15 10 25031,25256 491 1 14-17
0.000277778 3600000 1.47391e+06 24565 1 2 5 12 6 10 25172,25865 607 6 5-4-10-11-8-14-12
0.000277778 3600000 1.47411e+06 24568 1 2 13 19 4 10 24962,25004 394 4 13-15-16-17-19
0.000277778 3600000 1.47418e+06 24569 1 2 18 15 7 10 25232,25666 663 5 18-11-8-14-12-15
0.000277778 3600000 1.47499e+06 24583 1 1 14 2 60 1 24743,24990,25370 0 3 14-8-7-2
0.000277778 3600000 1.48228e+06 24704 1 2 9 4 7 10 24770,24772 66 2 9-10-4
0.000277778 3600000 1.48333e+06 24722 1 2 12 16 2 10 24799,25143 77 2 12-15-16
0.000277778 3600000 1.48747e+06 24791 1 1 5 10 60 1 25522,25609,26034 0 2 5-4-10
0.000277778 3600000 1.49152e+06 24858 1 1 7 6 60 1 25696,25704,26175 0 2 7-3-6
0.000277778 3600000 1.49168e+06 24861 1 1 13 12 60 1 25526,26073,26182 0 1 13-12
0.000277778 3600000 1.4935e+06 24891 1 1 7 9 60 1 25169,25946,25959 0 1 7-9
0.000277778 3600000 1.49874e+06 24978 1 2 10 13 2 10 25846,26324 868 5 10-11-8-14-12-13
0.000277778 3600000 1.50825e+06 25137 1 1 5 19 60 1 25305,25600,25893 0 5 5-4-10-11-18-19
0.000277778 3600000 1.50928e+06 25154 1 2 8 1 55 10 25567,26271 413 2 8-7-1
0.000277778 3600000 1.51569e+06 25261 1 2 6 14 4 10 25380,25452 119 4 6-3-7-8-14
0.000277778 3600000 1.51864e+06 25310 1 2 3 4 7 10 25882,26638 572 1 3-4
0.000277778 3600000 1.52097e+06 25349 1 2 18 2 4 10 25637,25664 288 4 18-11-8-7-2
0.000277778 3600000 1.52288e+06 25381 1 1 13 10 60 1 25647,25784,26123 0 5 13-12-14-8-11-10
0.000277778 3600000 1.52307e+06 25384 1 1 4 17 60 1 25480,26268,26583 0 5 4-10-11-8-14-17
0.000277778 3600000 1.53294e+06 25548 1 2 19 1 59 10 25897,26269 349 5 19-17-14-8-7-1
0.000277778 3600000 1.53637e+06 25606 1 2 9 8 39 10 26592,26910 986 2 9-7-8
0.000277778 3600000 1.54422e+06 25737 1 2 6 10 38 10 25831,26119 94 2 6-4-10
0.000277778 3600000 1.54488e+06 25748 1 2 4 2 34 10 25840,26898 92 1 4-2
0.000277778 3600000 1.54652e+06 25775 1 2 17 15 2 10 25972,26286 197 2 17-16-15
0.000277778 3600000 1.55605e+06 25934 1 1 1 8 60 1 26306,26323,27139 0 2 1-7-8
0.000277778 3600000 1.55683e+06 25947 1 2 16 17 31 10 27033,27340 1086 1 16-17
0.000277778 3600000 1.55846e+06 25974 1 1 19 12 60 1 26059,26688,26929 0 3 19-17-14-12
0.000277778 3600000 1.55951e+06 25991 1 1 11 3 60 1 26191,27120,27205 0 3 11-8-7-3
0.000277778 3600000 1.5655e+06 26091 1 1 10 6 60 1 26188,26657,26689 0 2 10-4-6
